frame,frame_ms,environment_step_ms,width,height
1563,16.666,0.0165,1280,720
1564,16.666,0.0158,1280,720
1565,16.6681976,0.0158,1280,720
1566,16.6644974,0.0215,1280,720
1567,16.7092056,0.0164,1280,720
1568,16.9833,0.0187,1280,720
1569,16.6663971,0.0169,1280,720
1570,16.6666031,0.0184,1280,720
1571,16.6669,0.0184,1280,720
1572,16.6657963,0.0187,1280,720
1573,16.6678,0.0239,1280,720
1574,16.6677017,0.0176,1280,720
1575,16.6657028,0.0147,1280,720
1576,16.6807957,0.0189,1280,720
1577,16.6535,0.0189,1280,720
1578,16.6661987,0.0207,1280,720
1579,16.6699047,0.0251,1280,720
1580,16.6643,0.0176,1280,720
1581,16.6667938,0.0198,1280,720
1582,16.667305,0.0186,1280,720
1583,16.666,0.0186,1280,720
1584,16.668,0.0221,1280,720
1585,16.6661987,0.0212,1280,720
1586,16.6666031,0.0173,1280,720
1587,16.6661987,0.0144,1280,720
1588,16.6666946,0.0162,1280,720
1589,16.6671047,0.0162,1280,720
1590,16.6667938,0.0226,1280,720
1591,16.6676025,0.0215,1280,720
1592,16.6682034,0.0211,1280,720
1593,16.6661987,0.0209,1280,720
1594,16.6661987,0.016,1280,720
1595,16.6671982,0.016,1280,720
1596,16.6676025,0.0197,1280,720
1597,16.6662979,0.017,1280,720
1598,16.6669,0.0199,1280,720
1599,16.6666031,0.0162,1280,720
1600,16.6694927,0.0242,1280,720
1601,16.6657028,0.0242,1280,720
1602,16.666,0.0226,1280,720
1603,16.6723,0.0322,1280,720
1604,16.6631031,0.0224,1280,720
1605,16.6651,0.0183,1280,720
1606,16.6684952,0.022,1280,720
1607,16.6668015,0.022,1280,720
1608,16.6654987,0.0788,1280,720
1609,16.667305,0.0221,1280,720
1610,16.6672974,0.0229,1280,720
1611,16.6661,0.0735,1280,720
1612,16.6662979,0.0239,1280,720
1613,16.6659012,0.0239,1280,720
1614,16.667305,0.0231,1280,720
1615,16.6697979,0.0245,1280,720
1616,16.6644974,0.02,1280,720
1617,16.6657028,0.0205,1280,720
1618,16.6696014,0.0263,1280,720
1619,16.6659927,0.0263,1280,720
1620,16.6654053,0.023,1280,720
1621,16.6674957,0.0198,1280,720
1622,16.6690044,0.0226,1280,720
1623,16.6654,0.0212,1280,720
1624,16.6661987,0.019,1280,720
1625,16.6692028,0.019,1280,720
1626,16.6652,0.0217,1280,720
1627,16.6663971,0.0222,1280,720
1628,16.667099,0.0197,1280,720
1629,16.6663971,0.019,1280,720
1630,16.6672058,0.0195,1280,720
1631,16.6682968,0.0195,1280,720
1632,16.6642017,0.0222,1280,720
1633,16.6672974,0.02,1280,720
1634,16.7225056,0.0229,1280,720
1635,16.6654987,0.0183,1280,720
1636,16.6667023,0.0192,1280,720
1637,16.6678982,0.0192,1280,720
1638,16.6662979,0.0227,1280,720
1639,16.6668015,0.0214,1280,720
1640,16.667099,0.022,1280,720
1641,16.669096,0.018,1280,720
1642,16.6652,0.0242,1280,720
1643,16.664505,0.0242,1280,720
1644,16.6665955,0.0205,1280,720
1645,16.667099,0.0178,1280,720
1646,16.6675014,0.0167,1280,720
1647,16.6659012,0.0653,1280,720
1648,16.6671982,0.0163,1280,720
1649,16.6668015,0.0163,1280,720
1650,16.667,0.0192,1280,720
1651,16.6659012,0.0186,1280,720
1652,16.6666946,0.0143,1280,720
1653,16.6683025,0.017,1280,720
1654,16.6659012,0.0154,1280,720
1655,16.668,0.0154,1280,720
1656,16.6675014,0.0238,1280,720
1657,16.6654987,0.0181,1280,720
1658,16.8016014,0.0178,1280,720
1659,16.6663971,0.0145,1280,720
1660,16.6675014,0.0176,1280,720
1661,16.6676941,0.0176,1280,720
1662,16.667305,0.0237,1280,720
1663,16.6673965,0.022,1280,720
1664,16.667305,0.0223,1280,720
1665,16.6659012,0.0171,1280,720
1666,16.665596,0.014,1280,720
1667,16.6678,0.014,1280,720
1668,16.6664963,0.0224,1280,720
1669,16.6661,0.0149,1280,720
1670,16.6674042,0.0186,1280,720
1671,16.6677017,0.0155,1280,720
1672,16.6673965,0.0198,1280,720
1673,16.6671982,0.0198,1280,720
1674,16.6651,0.0202,1280,720
1675,16.665802,0.0181,1280,720
1676,16.667,0.0162,1280,720
1677,16.667,0.0172,1280,720
1678,16.6667023,0.0168,1280,720
1679,16.6676025,0.0168,1280,720
1680,16.6669,0.0196,1280,720
1681,16.6665955,0.0167,1280,720
1682,16.6668015,0.0142,1280,720
1683,16.6661,0.0132,1280,720
1684,16.6678,0.0176,1280,720
1685,16.667099,0.0176,1280,720
1686,16.6654987,0.0185,1280,720
1687,16.6674042,0.0174,1280,720
1688,16.6667023,0.0156,1280,720
1689,16.6689968,0.0221,1280,720
1690,16.6661987,0.0187,1280,720
1691,17.7822,0.0187,1280,720
1692,16.6680984,0.0257,1280,720
1693,16.6652,0.0188,1280,720
1694,16.6664047,0.0208,1280,720
1695,16.668,0.0235,1280,720
1696,16.6654987,0.0195,1280,720
1697,16.667305,0.0195,1280,720
1698,16.8139954,0.0212,1280,720
1699,16.667305,0.0182,1280,720
1700,16.6677017,0.0205,1280,720
1701,16.6656952,0.0211,1280,720
1702,16.6667023,0.0173,1280,720
1703,16.669096,0.0282,1280,720
1704,16.6643982,0.0282,1280,720
1705,16.6667023,0.023,1280,720
1706,16.6671982,0.0227,1280,720
1707,16.6661,0.0188,1280,720
1708,16.6667023,0.018,1280,720
1709,16.6680984,0.0224,1280,720
1710,16.8979015,0.0224,1280,720
1711,16.6682968,0.0235,1280,720
1712,16.6657028,0.0201,1280,720
1713,16.6667023,0.0198,1280,720
1714,16.6675949,0.0204,1280,720
1715,16.6664047,0.0214,1280,720
1716,16.6676025,0.0214,1280,720
1717,16.6678982,0.0231,1280,720
1718,16.6652985,0.0199,1280,720
1719,16.6684952,0.0229,1280,720
1720,16.6659012,0.0213,1280,720
1721,16.665802,0.0187,1280,720
1722,16.6681976,0.0187,1280,720
1723,16.6672058,0.0252,1280,720
1724,16.7216969,0.0326,1280,720
1725,16.6936016,0.0201,1280,720
1726,16.666,0.0186,1280,720
1727,16.6667938,0.0193,1280,720
1728,16.6669,0.0193,1280,720
1729,16.6674042,0.0234,1280,720
1730,16.6687,0.0243,1280,720
1731,16.6674957,0.0256,1280,720
1732,16.6654053,0.0208,1280,720
1733,16.6675949,0.0241,1280,720
1734,16.6646042,0.0241,1280,720
1735,16.6666946,0.0177,1280,720
1736,16.667,0.0202,1280,720
1737,16.6659012,0.0161,1280,720
1738,16.6682034,0.0181,1280,720
1739,16.7608,0.0178,1280,720
1740,16.6668015,0.0178,1280,720
1741,16.6682968,0.0218,1280,720
1742,16.6651,0.0175,1280,720
1743,16.667099,0.0159,1280,720
1744,16.6704,0.0168,1280,720
1745,16.6634,0.0188,1280,720
1746,16.6669,0.0188,1280,720
1747,16.6678,0.0226,1280,720
1748,16.6664963,0.0179,1280,720
1749,16.665802,0.0165,1280,720
1750,16.668,0.0195,1280,720
1751,16.6657028,0.0179,1280,720
1752,16.9971027,0.0179,1280,720
1753,16.6714,0.0202,1280,720
1754,16.6661987,0.0158,1280,720
1755,16.6669,0.0177,1280,720
1756,16.6662979,0.0129,1280,720
1757,16.6669,0.0161,1280,720
1758,16.6672974,0.0161,1280,720
1759,16.6692028,0.0266,1280,720
1760,16.6657963,0.0243,1280,720
1761,16.6665039,0.0229,1280,720
1762,16.6656952,0.0188,1280,720
1763,16.6702023,0.0234,1280,720
1764,16.6654987,0.0234,1280,720
1765,16.6694012,0.0276,1280,720
1766,16.6663971,0.0245,1280,720
1767,16.6633,0.0207,1280,720
1768,16.6683025,0.0198,1280,720
1769,16.6676025,0.0256,1280,720
1770,16.6657963,0.0256,1280,720
1771,16.6668015,0.0229,1280,720
1772,16.6663971,0.0216,1280,720
1773,16.6664047,0.019,1280,720
1774,16.6676025,0.02,1280,720
1775,16.6662979,0.0191,1280,720
1776,16.6668015,0.0191,1280,720
1777,16.668,0.0224,1280,720
1778,16.6657963,0.0195,1280,720
1779,16.7355022,0.0249,1280,720
1780,16.6664047,0.0247,1280,720
1781,16.6663971,0.0247,1280,720
1782,16.6672974,0.0247,1280,720
1783,16.6687,0.027,1280,720
1784,16.6703014,0.0361,1280,720
1785,16.6966972,0.0337,1280,720
1786,16.6332054,0.0266,1280,720
1787,16.6672974,0.0272,1280,720
1788,16.6644974,0.0272,1280,720
1789,16.6663971,0.0229,1280,720
1790,16.6671047,0.0266,1280,720
1791,16.6667938,0.0198,1280,720
1792,16.6676025,0.0199,1280,720
1793,16.8971,0.0182,1280,720
1794,16.668,0.0182,1280,720
1795,16.665802,0.022,1280,720
1796,16.6668015,0.0189,1280,720
1797,16.667099,0.0203,1280,720
1798,16.6668015,0.0181,1280,720
1799,16.6672974,0.0209,1280,720
1800,16.6662979,0.0209,1280,720
1801,16.667305,0.0208,1280,720
1802,16.6666946,0.0227,1280,720
1803,16.6664047,0.0187,1280,720
1804,16.6663971,0.0195,1280,720
1805,16.6675014,0.0219,1280,720
1806,16.6667938,0.0219,1280,720
1807,16.6666031,0.0213,1280,720
1808,16.6665039,0.0182,1280,720
1809,16.6667938,0.0196,1280,720
1810,16.6668015,0.0171,1280,720
1811,16.6678982,0.0202,1280,720
1812,16.6654,0.0202,1280,720
1813,16.6693039,0.0241,1280,720
1814,16.6643982,0.0201,1280,720
1815,16.6689,0.0194,1280,720
1816,16.667,0.0205,1280,720
1817,16.6663055,0.0192,1280,720
1818,16.6676941,0.0192,1280,720
1819,16.6661,0.0234,1280,720
1820,16.6671047,0.0209,1280,720
1821,16.6661,0.0199,1280,720
1822,16.6675949,0.0176,1280,720
1823,16.711401,0.0159,1280,720
1824,16.6675014,0.0159,1280,720
1825,16.6664963,0.0219,1280,720
1826,16.6665039,0.0166,1280,720
1827,16.6671982,0.017,1280,720
1828,16.6669,0.0175,1280,720
1829,16.6668015,0.0168,1280,720
1830,16.6664963,0.0168,1280,720
1831,16.667099,0.0209,1280,720
1832,16.6664047,0.0163,1280,720
1833,16.6682968,0.0191,1280,720
1834,16.6685028,0.0225,1280,720
1835,16.6643982,0.0179,1280,720
1836,16.6661,0.0179,1280,720
1837,16.6697979,0.0231,1280,720
1838,16.6650028,0.0191,1280,720
1839,16.6662979,0.0171,1280,720
1840,16.667,0.0231,1280,720
1841,16.6682034,0.0221,1280,720
1842,16.6663971,0.0221,1280,720
1843,16.6644974,0.0219,1280,720
1844,16.6678,0.0174,1280,720
1845,16.6667023,0.0154,1280,720
1846,16.7042,0.0191,1280,720
1847,16.6684952,0.0226,1280,720
1848,16.6648026,0.0226,1280,720
1849,16.6672974,0.023,1280,720
1850,16.6662064,0.018,1280,720
1851,16.6673965,0.0174,1280,720
1852,16.6664963,0.0167,1280,720
1853,16.6666031,0.0163,1280,720
1854,16.6676025,0.0163,1280,720
1855,16.665596,0.0213,1280,720
1856,16.6665039,0.0158,1280,720
1857,16.6674957,0.0165,1280,720
1858,16.6663055,0.0131,1280,720
1859,16.6678,0.0202,1280,720
1860,16.6664963,0.0202,1280,720
1861,16.667,0.0218,1280,720
1862,16.6662979,0.0184,1280,720
1863,16.667,0.0186,1280,720
1864,16.6678982,0.0204,1280,720
1865,16.6662064,0.0188,1280,720
1866,16.6665955,0.0188,1280,720
1867,16.6665039,0.0192,1280,720
1868,16.6671982,0.0169,1280,720
1869,16.667099,0.0191,1280,720
1870,16.6656036,0.0156,1280,720
1871,16.6674957,0.0176,1280,720
1872,16.6667023,0.0176,1280,720
1873,16.6676025,0.024,1280,720
1874,16.6658955,0.0225,1280,720
1875,16.6666031,0.016,1280,720
1876,16.6671982,0.0155,1280,720
1877,16.6662979,0.0153,1280,720
1878,16.6678,0.0153,1280,720
1879,16.6674042,0.0236,1280,720
1880,16.6656952,0.0169,1280,720
1881,16.6665039,0.0148,1280,720
1882,16.6659012,0.0133,1280,720
1883,16.667099,0.0156,1280,720
1884,16.6674957,0.0156,1280,720
1885,16.6666031,0.0187,1280,720
1886,16.6659012,0.0167,1280,720
1887,16.6677017,0.0176,1280,720
1888,16.666,0.0138,1280,720
1889,16.6672974,0.0172,1280,720
1890,16.667,0.0172,1280,720
1891,16.6665039,0.0188,1280,720
1892,16.6673965,0.0172,1280,720
1893,16.667099,0.0169,1280,720
1894,16.6661987,0.014,1280,720
1895,16.6669,0.0171,1280,720
1896,16.667,0.0171,1280,720
1897,16.668,0.0216,1280,720
1898,16.6657028,0.0172,1280,720
1899,16.6668015,0.0173,1280,720
1900,16.6662979,0.0162,1280,720
1901,16.6678982,0.0185,1280,720
1902,16.6664047,0.0185,1280,720
1903,16.6674957,0.0223,1280,720
1904,16.667099,0.0211,1280,720
1905,16.666,0.0176,1280,720
1906,16.6707973,0.0274,1280,720
1907,16.6699047,0.0329,1280,720
1908,16.6630955,0.0329,1280,720
1909,16.6707058,0.0336,1280,720
1910,16.6619968,0.0267,1280,720
1911,16.6683025,0.0282,1280,720
1912,16.7108974,0.0294,1280,720
1913,16.6636982,0.0175,1280,720
1914,16.6663971,0.0175,1280,720
1915,16.6662064,0.0197,1280,720
1916,16.6674957,0.0166,1280,720
1917,16.6664047,0.0163,1280,720
1918,16.667,0.0152,1280,720
1919,16.6684952,0.0206,1280,720
1920,16.666,0.0206,1280,720
1921,16.667099,0.0219,1280,720
1922,16.666,0.0167,1280,720
